Year,Max
1998.942466,36.3
1998.945205,35.7
1998.947945,36.4
1998.950685,38.1
1998.953425,38
1998.956164,37.8
1998.958904,36.9
1998.961644,38.1
1998.964384,39.2
1998.967123,34.7
1998.969863,29.2
1998.972603,36.4
1998.975342,37.9
1998.978082,39.2
1998.980822,40.2
1998.983562,38.5
1998.986301,36.3
1998.989041,34.6
1998.991781,33.4
1998.994521,31.8
1998.99726,34.1
1999,33.3
1999.00274,35.1
1999.005479,34.3
1999.008219,31.8
1999.010959,32.1
1999.013699,30.4
1999.016438,32.9
1999.019178,34.1
1999.021918,35.3
1999.024658,36.1
1999.027397,37.9
1999.030137,38.3
1999.032877,37.9
1999.035616,38.3
1999.038356,39.3
1999.041096,36.1
1999.043836,37.6
1999.046575,38.4
1999.049315,40.9
1999.052055,40.9
1999.054795,41
1999.057534,39.4
1999.060274,40.5
1999.063014,41.1
1999.065753,40.5
1999.068493,39.8
1999.071233,38.1
1999.073973,39.2
1999.076712,39.1
1999.079452,33.7
1999.082192,34.5
1999.084932,34.8
1999.087671,33.1
1999.090411,35.8
1999.093151,34.9
1999.09589,32.3
1999.09863,33.7
1999.10137,34
1999.10411,35.4
1999.106849,37.4
1999.109589,38.7
1999.112329,39.8
1999.115068,38
1999.117808,37.4
1999.120548,38.6
1999.123288,39.7
1999.126027,38.9
1999.128767,35.2
1999.131507,36.5
1999.134247,36.2
1999.136986,37.4
1999.139726,38.1
1999.142466,38.3
1999.145205,37
1999.147945,32.8
1999.150685,34.8
1999.153425,36.3
1999.156164,36.6
1999.158904,38.5
1999.161644,38
1999.164384,37.3
1999.167123,37.3
1999.169863,34.9
1999.172603,37.2
1999.175342,36.8
1999.178082,35.2
1999.180822,33.7
1999.183562,34.2
1999.186301,31.4
1999.189041,32
1999.191781,34.6
1999.194521,35.1
1999.19726,35.6
1999.2,36
1999.20274,36.9
1999.205479,36.3
1999.208219,32.1
1999.210959,35.6
1999.213699,36.5
1999.216438,37.1
1999.219178,37.2
1999.221918,35.7
1999.224658,36.7
1999.227397,36.9
1999.230137,36.6
1999.232877,36.5
1999.235616,33.5
1999.238356,32.4
1999.241096,33.5
1999.243836,33.6
1999.246575,30.8
1999.249315,31.1
1999.252055,32.8
1999.254795,33.9
1999.257534,34.5
1999.260274,32.8
1999.263014,32.1
1999.265753,32.9
1999.268493,34.2
1999.271233,33.7
1999.273973,33.4
1999.276712,32.1
1999.279452,32.3
1999.282192,32.4
1999.284932,32.4
1999.287671,30.7
1999.290411,30.3
1999.293151,31.2
1999.29589,31.8
1999.29863,32.9
1999.30137,31.8
1999.30411,29.9
1999.306849,29.3
1999.309589,28.6
1999.312329,31
1999.315068,31
1999.317808,29.7
1999.320548,27.5
1999.323288,25.1
1999.326027,23.9
1999.328767,23.5
1999.331507,25.8
1999.334247,27.8
1999.336986,29.2
1999.339726,29.5
1999.342466,29.5
1999.345205,30.2
1999.347945,29.5
1999.350685,27.8
1999.353425,26.6
1999.356164,27.3
1999.358904,29.4
1999.361644,29.5
1999.364384,30.3
1999.367123,32.1
1999.369863,32.6
1999.372603,33
1999.375342,32.4
1999.378082,31.7
1999.380822,31.5
1999.383562,30.6
1999.386301,29.7
1999.389041,29.8
1999.391781,26
1999.394521,25.7
1999.39726,27.9
1999.4,29.6
1999.40274,30
1999.405479,30.7
1999.408219,32.3
1999.410959,28.7
1999.413699,27.1
1999.416438,25.7
1999.419178,27.9
1999.421918,29.5
1999.424658,30.5
1999.427397,29.8
1999.430137,27
1999.432877,23.3
1999.435616,26.3
1999.438356,24.2
1999.441096,22.6
1999.443836,27.3
1999.446575,27.5
1999.449315,23.1
1999.452055,24.2
1999.454795,26
1999.457534,26
1999.460274,25.2
1999.463014,26.4
1999.465753,26.7
1999.468493,25.8
1999.471233,19.5
1999.473973,22.4
1999.476712,22.1
1999.479452,22.8
1999.482192,21.5
1999.484932,20.3
1999.487671,22.6
1999.490411,24.1
1999.493151,24.1
1999.49589,19.2
1999.49863,18.1
1999.50137,20.5
1999.50411,22.7
1999.506849,24.9
1999.509589,25
1999.512329,27.6
1999.515068,28.6
1999.517808,28.3
1999.520548,25.3
1999.523288,27
1999.526027,24.5
1999.528767,22.7
1999.531507,23.1
1999.534247,24.8
1999.536986,26.9
1999.539726,27.2
1999.542466,28.6
1999.545205,27.9
1999.547945,26.2
1999.550685,24.3
1999.553425,21
1999.556164,20.5
1999.558904,21.5
1999.561644,21.9
1999.564384,22.8
1999.567123,24.6
1999.569863,25
1999.572603,26.9
1999.575342,27.8
1999.578082,28
1999.580822,26.3
1999.583562,25.7
1999.586301,26.9
1999.589041,27.9
1999.591781,27
1999.594521,26.7
1999.59726,29.5
1999.6,32.1
1999.60274,25.2
1999.605479,26.3
1999.608219,29.6
1999.610959,31.6
1999.613699,24.3
1999.616438,20.9
1999.619178,21.9
1999.621918,22.6
1999.624658,25.4
1999.627397,27.6
1999.630137,28.5
1999.632877,29.4
1999.635616,30.3
1999.638356,30.9
1999.641096,32.4
1999.643836,32.6
1999.646575,32.9
1999.649315,34.5
1999.652055,28.8
1999.654795,26.5
1999.657534,26.3
1999.660274,28.1
1999.663014,29.3
1999.665753,30.9
1999.668493,31.4
1999.671233,32.4
1999.673973,34.4
1999.676712,33.6
1999.679452,30.1
1999.682192,30.4
1999.684932,33.9
1999.687671,35.7
1999.690411,35.3
1999.693151,33
1999.69589,35.1
1999.69863,35.5
1999.70137,36.6
1999.70411,35.7
1999.706849,36.1
1999.709589,24.2
1999.712329,25.5
1999.715068,26.2
1999.717808,27.9
1999.720548,31.2
1999.723288,34.2
1999.726027,34.8
1999.728767,35.9
1999.731507,34.9
1999.734247,35
1999.736986,35
1999.739726,34.1
1999.742466,35
1999.745205,32.3
1999.747945,31.8
1999.750685,30.9
1999.753425,34.3
1999.756164,33.3
1999.758904,34.8
1999.761644,35.1
1999.764384,36.7
1999.767123,37.3
1999.769863,36.5
1999.772603,31.8
1999.775342,36.3
1999.778082,33.5
1999.780822,31.2
1999.783562,34.9
1999.786301,35
1999.789041,35.8
1999.791781,36.6
1999.794521,33.6
1999.79726,33.1
1999.8,22.5
1999.80274,20.3
1999.805479,30
1999.808219,32.8
1999.810959,34
1999.813699,35.8
1999.816438,37.8
1999.819178,34.9
1999.821918,37.5
1999.824658,38.3
1999.827397,28.8
1999.830137,35.2
1999.832877,26.2
1999.835616,33.7
1999.838356,31
1999.841096,35.6
1999.843836,34.1
1999.846575,36.2
1999.849315,34.5
1999.852055,36.4
1999.854795,31.2
1999.857534,31.3
1999.860274,30.7
1999.863014,31.9
1999.865753,33.5
1999.868493,35.8
1999.871233,37.5
1999.873973,38.9
1999.876712,40.2
1999.879452,39.5
1999.882192,37.1
1999.884932,34.3
1999.887671,32.5
1999.890411,32.1
1999.893151,32.1
1999.89589,31.4
1999.89863,33
1999.90137,33.2
1999.90411,35.1
1999.906849,34.1
1999.909589,34.5
1999.912329,32.9
1999.915068,34.7
1999.917808,35.3
1999.920548,37.6
1999.923288,37
1999.926027,36.9
1999.928767,37.7
1999.931507,38
1999.934247,38.5
1999.936986,39
1999.939726,37.8
1999.942466,37.2
1999.945205,32.1
1999.947945,35.1
1999.950685,36.8
1999.953425,36.1
1999.956164,29.4
1999.958904,35.6
1999.961644,27
1999.964384,32.3
1999.967123,35.4
1999.969863,37.8
1999.972603,40.5
1999.975342,38.2
1999.978082,36
1999.980822,35
1999.983562,36.1
1999.986301,35.7
1999.989041,36.6
1999.991781,37.5
1999.994521,38.3
1999.99726,35.7
2000,35.7
2000.002732,34
2000.005464,37.4
2000.008197,38.7
2000.010929,38.6
2000.013661,37.3
2000.016393,37.1
2000.019126,38.7
2000.021858,39.3
2000.02459,39.7
2000.027322,38.4
2000.030055,40.9
2000.032787,38.6
2000.035519,37.4
2000.038251,37.3
2000.040984,38
2000.043716,39.3
2000.046448,37.6
2000.04918,38.7
2000.051913,38.4
2000.054645,32.8
2000.057377,36.5
2000.060109,37.5
2000.062842,37.8
2000.065574,38.4
2000.068306,38.9
2000.071038,34.7
2000.07377,34.7
2000.076503,35
2000.079235,37.1
2000.081967,38.8
2000.084699,38.9
2000.087432,39.2
2000.090164,40.7
2000.092896,39.1
2000.095628,38.4
2000.098361,39.3
2000.101093,31.1
2000.103825,29.8
2000.106557,30.8
2000.10929,32.4
2000.112022,32.5
2000.114754,34.2
2000.117486,32.2
2000.120219,32.8
2000.122951,31.9
2000.125683,33.2
2000.128415,32.7
2000.131148,32.6
2000.13388,33
2000.136612,35.1
2000.139344,34.4
2000.142077,30.7
2000.144809,26.8
2000.147541,30.3
2000.150273,30.3
2000.153005,28.2
2000.155738,32.9
2000.15847,33.2
2000.161202,33.7
2000.163934,31.9
2000.166667,31.4
2000.169399,30
2000.172131,29.2
2000.174863,30
2000.177596,32.1
2000.180328,29.9
2000.18306,27.1
2000.185792,20
2000.188525,26.3
2000.191257,30.1
2000.193989,33.1
2000.196721,33.9
2000.199454,34.2
2000.202186,34.1
2000.204918,34.6
2000.20765,34.6
2000.210383,34.8
2000.213115,33.8
2000.215847,31
2000.218579,33.1
2000.221311,34
2000.224044,34.3
2000.226776,32.1
2000.229508,33.4
2000.23224,34.1
2000.234973,34.7
2000.237705,35.6
2000.240437,36
2000.243169,35.6
2000.245902,35.3
2000.248634,34.1
2000.251366,33.9
2000.254098,34.9
2000.256831,34.7
2000.259563,26.9
2000.262295,29.9
2000.265027,31.3
2000.26776,33
2000.270492,34
2000.273224,33.2
2000.275956,33.1
2000.278689,33
2000.281421,33.7
2000.284153,34.5
2000.286885,34.1
2000.289617,33.9
2000.29235,33.1
2000.295082,31
2000.297814,27.6
2000.300546,27.6
2000.303279,26.4
2000.306011,18.6
2000.308743,18.6
2000.311475,19.7
2000.314208,20.7
2000.31694,24.5
2000.319672,23.5
2000.322404,24.2
2000.325137,28.7
2000.327869,29.1
2000.330601,23.8
2000.333333,23.6
2000.336066,23.6
2000.338798,24.4
2000.34153,23.6
2000.344262,22.6
2000.346995,22.7
2000.349727,24.8
2000.352459,28.7
2000.355191,29.1
2000.357923,27.7
2000.360656,28.5
2000.363388,28.6
2000.36612,25.6
2000.368852,22.3
2000.371585,22.6
2000.374317,23.5
2000.377049,23.9
2000.379781,24.4
2000.382514,24.3
2000.385246,25
2000.387978,23.5
2000.39071,27.5
2000.393443,27.6
2000.396175,26.7
2000.398907,27.8
2000.401639,23
2000.404372,19.3
2000.407104,18.6
2000.409836,19.8
2000.412568,18.8
2000.415301,19.1
2000.418033,19.2
2000.420765,20
2000.423497,19.2
2000.42623,17.6
2000.428962,16.9
2000.431694,19.9
2000.434426,21.5
2000.437158,19.4
2000.439891,19.3
2000.442623,18.4
2000.445355,19.3
2000.448087,22.8
2000.45082,23.5
2000.453552,25.1
2000.456284,25.3
2000.459016,24.5
2000.461749,24
2000.464481,25.3
2000.467213,27.3
2000.469945,27.5
2000.472678,26.6
2000.47541,24.5
2000.478142,24.3
2000.480874,23.9
2000.483607,26
2000.486339,25.3
2000.489071,24.8
2000.491803,20.3
2000.494536,18.8
2000.497268,19.2
2000.5,22.3
2000.502732,26.2
2000.505464,25.5
2000.508197,26.4
2000.510929,27.3
2000.513661,27.3
2000.516393,28.4
2000.519126,28.8
2000.521858,24.8
2000.52459,25.7
2000.527322,26.1
2000.530055,24.8
2000.532787,26.9
2000.535519,28.4
2000.538251,28
2000.540984,27.5
2000.543716,27.2
2000.546448,29.1
2000.54918,28.9
2000.551913,29.5
2000.554645,28.9
2000.557377,28.5
2000.560109,29.9
2000.562842,30.4
2000.565574,20.6
2000.568306,18.4
2000.571038,19.1
2000.57377,21.9
2000.576503,24.4
2000.579235,25.8
2000.581967,25.6
2000.584699,25.1
2000.587432,26.8
2000.590164,27.3
2000.592896,27.6
2000.595628,25.6
2000.598361,27.4
2000.601093,30.7
2000.603825,26.8
2000.606557,27.3
2000.60929,28.6
2000.612022,28.1
2000.614754,27.6
2000.617486,27.8
2000.620219,26.4
2000.622951,26.2
2000.625683,28.6
2000.628415,30.4
2000.631148,28.1
2000.63388,26.7
2000.636612,28.2
2000.639344,29.7
2000.642077,24.9
2000.644809,26.8
2000.647541,29.9
2000.650273,31.2
2000.653005,31.9
2000.655738,31.5
2000.65847,33.9
2000.661202,33.8
2000.663934,34
2000.666667,34.7
2000.669399,29.7
2000.672131,30.7
2000.674863,33.6
2000.677596,35
2000.680328,37.3
2000.68306,36.5
2000.685792,33.6
2000.688525,30.6
2000.691257,28.4
2000.693989,28.2
2000.696721,29
2000.699454,29.7
2000.702186,31.3
2000.704918,32.5
2000.70765,32.6
2000.710383,32.9
2000.713115,31.3
2000.715847,30.8
2000.718579,32.9
2000.721311,32.4
2000.724044,34.3
2000.726776,33.1
2000.729508,31.9
2000.73224,33.7
2000.734973,34
2000.737705,35.8
2000.740437,37
2000.743169,37.4
2000.745902,37.9
2000.748634,37.1
2000.751366,33.5
2000.754098,34.3
2000.756831,35.1
2000.759563,36.1
2000.762295,34.8
2000.765027,35.7
2000.76776,37.2
2000.770492,36.3
2000.773224,28.2
2000.775956,32.3
2000.778689,37
2000.781421,32.2
2000.784153,27.2
2000.786885,30
2000.789617,32.5
2000.79235,33.3
2000.795082,20.4
2000.797814,19.4
2000.800546,14.8
2000.803279,21.1
2000.806011,27.5
2000.808743,32.7
2000.811475,34.6
2000.814208,36.5
2000.81694,37.8
2000.819672,33.6
2000.822404,25.9
2000.825137,27.2
2000.827869,29.7
2000.830601,36.3
2000.833333,38.4
2000.836066,38.1
2000.838798,39
2000.84153,32
2000.844262,32.7
2000.846995,34.1
2000.849727,34.8
2000.852459,36.3
2000.855191,37.4
2000.857923,37.8
2000.860656,34.4
2000.863388,32.8
2000.86612,28.3
2000.868852,29.5
2000.871585,32.6
2000.874317,31.2
2000.877049,30.7
2000.879781,34.2
2000.882514,33.8
2000.885246,36.2
2000.887978,36.8
2000.89071,36.1
2000.893443,30
2000.896175,36.1
2000.898907,36.4
2000.901639,36.5
2000.904372,37.2
2000.907104,37
2000.909836,36.8
2000.912568,35.5
2000.915301,36.2
2000.918033,36.8
2000.920765,37.4
2000.923497,34.9
2000.92623,36.9
2000.928962,36.2
2000.931694,29.2
2000.934426,29.4
2000.937158,27.9
2000.939891,29.8
2000.942623,30.1
2000.945355,31.4
2000.948087,27.6
2000.95082,26.3
2000.953552,28.9
2000.956284,34.4
2000.959016,36.5
2000.961749,34.2
2000.964481,32.5
2000.967213,33.3
2000.969945,33
2000.972678,33.8
2000.97541,31.8
2000.978142,28.2
2000.980874,27.1
2000.983607,29.9
2000.986339,33.1
2000.989071,33.1
2000.991803,32.7
2000.994536,33.7
2000.997268,34.5
2001,35
2001.00274,35.7
2001.005479,35.6
2001.008219,35
2001.010959,34.7
2001.013699,34.8
2001.016438,35.9
2001.019178,36.1
2001.021918,36
2001.024658,34.9
2001.027397,35.3
2001.030137,35.7
2001.032877,36.8
2001.035616,29.8
2001.038356,31.8
2001.041096,31.3
2001.043836,36.1
2001.046575,38.5
2001.049315,41.2
2001.052055,40
2001.054795,37
2001.057534,35.3
2001.060274,35.6
2001.063014,34.7
2001.065753,36.6
2001.068493,32.5
2001.071233,32.9
2001.073973,34.4
2001.076712,33.5
2001.079452,29.5
2001.082192,32.1
2001.084932,36
2001.087671,38.2
2001.090411,36.6
2001.093151,36.6
2001.09589,34.1
2001.09863,30.6
2001.10137,32.2
2001.10411,34.5
2001.106849,35.1
2001.109589,35.2
2001.112329,34.2
2001.115068,28.6
2001.117808,30.1
2001.120548,32.8
2001.123288,31.5
2001.126027,34.8
2001.128767,30.1
2001.131507,24.9
2001.134247,27.1
2001.136986,28.8
2001.139726,31.7
2001.142466,33.7
2001.145205,36.3
2001.147945,37.3
2001.150685,38.4
2001.153425,36.7
2001.156164,32.4
2001.158904,26.1
2001.161644,27.4
2001.164384,31.8
2001.167123,30.4
2001.169863,29
2001.172603,29.7
2001.175342,30.8
2001.178082,27.9
2001.180822,32.2
2001.183562,34.2
2001.186301,34.6
2001.189041,36
2001.191781,35.6
2001.194521,34.9
2001.19726,33.8
2001.2,33.4
2001.20274,34.2
2001.205479,34.5
2001.208219,32.2
2001.210959,32.6
2001.213699,32
2001.216438,26.1
2001.219178,29.2
2001.221918,31.7
2001.224658,29.2
2001.227397,25.4
2001.230137,25.8
2001.232877,29.2
2001.235616,31
2001.238356,29.6
2001.241096,30.7
2001.243836,32.1
2001.246575,32.6
2001.249315,32.3
2001.252055,32.1
2001.254795,31.3
2001.257534,31.1
2001.260274,28.7
2001.263014,29.3
2001.265753,31.6
2001.268493,28.4
2001.271233,30
2001.273973,30.6
2001.276712,31.5
2001.279452,30.5
2001.282192,30.6
2001.284932,31.1
2001.287671,31.3
2001.290411,31.9
2001.293151,30.7
2001.29589,31.9
2001.29863,32.1
2001.30137,29.3
2001.30411,26.2
2001.306849,25.3
2001.309589,26.9
2001.312329,29.7
2001.315068,31.4
2001.317808,32.4
2001.320548,32.3
2001.323288,31.6
2001.326027,31.6
2001.328767,31.6
2001.331507,31
2001.334247,31.5
2001.336986,31.7
2001.339726,30.5
2001.342466,28.8
2001.345205,27.7
2001.347945,26.5
2001.350685,26.5
2001.353425,26.4
2001.356164,26.8
2001.358904,27.6
2001.361644,28.6
2001.364384,29.6
2001.367123,30.4
2001.369863,26.4
2001.372603,25.5
2001.375342,22.1
2001.378082,20.9
2001.380822,21
2001.383562,23.2
2001.386301,24
2001.389041,24.5
2001.391781,24.5
2001.394521,26.9
2001.39726,27.9
2001.4,26.7
2001.40274,25.2
2001.405479,22.3
2001.408219,22
2001.410959,23.5
2001.413699,25.5
2001.416438,28.2
2001.419178,25
2001.421918,28.1
2001.424658,28.7
2001.427397,29.2
2001.430137,29
2001.432877,28.5
2001.435616,27.4
2001.438356,29.8
2001.441096,29.5
2001.443836,31
2001.446575,27.2
2001.449315,24.4
2001.452055,22.8
2001.454795,19.6
2001.457534,21.9
2001.460274,23.1
2001.463014,22
2001.465753,22.4
2001.468493,21.3
2001.471233,21.8
2001.473973,22.2
2001.476712,22.9
2001.479452,23.8
2001.482192,23.9
2001.484932,23.7
2001.487671,25.3
2001.490411,23.3
2001.493151,22.1
2001.49589,23.5
2001.49863,25.1
2001.50137,25.3
2001.50411,25.3
2001.506849,26.5
2001.509589,22
2001.512329,22.3
2001.515068,24.1
2001.517808,25.6
2001.520548,22.1
2001.523288,22.3
2001.526027,25.8
2001.528767,27
2001.531507,28.2
2001.534247,29.4
2001.536986,27.2
2001.539726,22.6
2001.542466,22.6
2001.545205,23.1
2001.547945,20.4
2001.550685,23.7
2001.553425,24.2
2001.556164,24.6
2001.558904,20.8
2001.561644,20.9
2001.564384,20.8
2001.567123,20.3
2001.569863,21.4
2001.572603,23.5
2001.575342,24
2001.578082,25.6
2001.580822,27.8
2001.583562,26.5
2001.586301,26.9
2001.589041,27.3
2001.591781,28.5
2001.594521,26.5
2001.59726,28.3
2001.6,26.1
2001.60274,26.2
2001.605479,27.3
2001.608219,29.2
2001.610959,29.3
2001.613699,28.3
2001.616438,26.5
2001.619178,28.5
2001.621918,28
2001.624658,26.9
2001.627397,25.7
2001.630137,24.3
2001.632877,25.1
2001.635616,25
2001.638356,23.8
2001.641096,22.9
2001.643836,25.4
2001.646575,28.8
2001.649315,24.1
2001.652055,22.1
2001.654795,23.5
2001.657534,23.8
2001.660274,28.2
2001.663014,29.4
2001.665753,24.2
2001.668493,26.1
2001.671233,27.9
2001.673973,29.2
2001.676712,29.2
2001.679452,31.6
2001.682192,34.1
2001.684932,30.1
2001.687671,26.1
2001.690411,31.3
2001.693151,29
2001.69589,27.5
2001.69863,31
2001.70137,31.1
2001.70411,29.6
2001.706849,31.9
2001.709589,31.4
2001.712329,32.7
2001.715068,33.4
2001.717808,33.8
2001.720548,34.5
2001.723288,34.2
2001.726027,34.6
2001.728767,35.1
2001.731507,32.9
2001.734247,30.3
2001.736986,32.3
2001.739726,34.3
2001.742466,35.1
2001.745205,35.8
2001.747945,36.3
2001.750685,35.7
2001.753425,29.7
2001.756164,30.1
2001.758904,33.3
2001.761644,34.8
2001.764384,27.1
2001.767123,22.1
2001.769863,29
2001.772603,35.9
2001.775342,33.5
2001.778082,34.3
2001.780822,31.4
2001.783562,26.6
2001.786301,32.6
2001.789041,31.6
2001.791781,33
2001.794521,31.8
2001.79726,32.5
2001.8,31.8
2001.80274,34.9
2001.805479,36.9
2001.808219,32.6
2001.810959,33.1
2001.813699,34.8
2001.816438,30.5
2001.819178,31.5
2001.821918,34.6
2001.824658,36.4
2001.827397,37.5
2001.830137,38.7
2001.832877,40.1
2001.835616,40
2001.838356,38.8
2001.841096,33.9
2001.843836,39.6
2001.846575,37.7
2001.849315,36.8
2001.852055,34.6
2001.854795,23.7
2001.857534,31.7
2001.860274,27.6
2001.863014,29.9
2001.865753,28.2
2001.868493,29.1
2001.871233,32.8
2001.873973,36.7
2001.876712,38.5
2001.879452,39.6
2001.882192,36.4
2001.884932,34.3
2001.887671,35.9
2001.890411,38.6
2001.893151,41.1
2001.89589,40.9
2001.89863,37.4
2001.90137,33.1
2001.90411,32.1
2001.906849,32.6
2001.909589,36.1
2001.912329,37.2
2001.915068,38.8
2001.917808,38.3
2001.920548,38
2001.923288,37.6
2001.926027,39.3
2001.928767,39.5
2001.931507,38.6
2001.934247,38.3
2001.936986,39.2
2001.939726,35.8
2001.942466,32.3
2001.945205,35.5
2001.947945,35.4
2001.950685,36.2
2001.953425,30.6
2001.956164,30.3
2001.958904,33.4
2001.961644,34.4
2001.964384,37.2
2001.967123,39.3
2001.969863,38.9
2001.972603,38.8
2001.975342,40.1
2001.978082,40.2
2001.980822,37.3
2001.983562,34.2
2001.986301,32.3
2001.989041,38.3
2001.991781,40
2001.994521,36.8
2001.99726,34.3
2002,36.2
2002.00274,38.7
2002.005479,35.7
2002.008219,36.3
2002.010959,37.9
2002.013699,37.2
2002.016438,35.8
2002.019178,26.8
2002.021918,33.3
2002.024658,33.3
2002.027397,32.7
2002.030137,31.2
2002.032877,24.5
2002.035616,32.6
2002.038356,35.8
2002.041096,37.3
2002.043836,38.2
2002.046575,38.4
2002.049315,38.4
2002.052055,37.3
2002.054795,33.3
2002.057534,34.7
2002.060274,36.3
2002.063014,37.5
2002.065753,38.7
2002.068493,38.6
2002.071233,39.4
2002.073973,38.6
2002.076712,36.4
2002.079452,39.4
2002.082192,40
2002.084932,39.2
2002.087671,40.2
2002.090411,39.7
2002.093151,37.4
2002.09589,38
2002.09863,38.1
2002.10137,37.2
2002.10411,37.6
2002.106849,35
2002.109589,35.6
2002.112329,36.2
2002.115068,37.9
2002.117808,38.8
2002.120548,39.7
2002.123288,41.4
2002.126027,38.8
2002.128767,31.5
2002.131507,30.3
2002.134247,30.5
2002.136986,30.8
2002.139726,30.6
2002.142466,31.5
2002.145205,32.2
2002.147945,32.1
2002.150685,33.2
2002.153425,32.4
2002.156164,32.5
2002.158904,34.3
2002.161644,34.1
2002.164384,31.6
2002.167123,31.8
2002.169863,33.8
2002.172603,35.6
2002.175342,36.3
2002.178082,36.5
2002.180822,35.8
2002.183562,36.1
2002.186301,37.2
2002.189041,37.2
2002.191781,37
2002.194521,36.9
2002.19726,35.1
2002.2,34.8
2002.20274,35.2
2002.205479,36.1
2002.208219,35.6
2002.210959,36.4
2002.213699,37.8
2002.216438,37.7
2002.219178,36.4
2002.221918,36.4
2002.224658,35.4
2002.227397,35.8
2002.230137,35.7
2002.232877,32.6
2002.235616,30.2
2002.238356,29.4
2002.241096,30.7
2002.243836,31.7
2002.246575,32.5
2002.249315,34.6
2002.252055,35.8
2002.254795,36
2002.257534,35.8
2002.260274,35
2002.263014,35.2
2002.265753,35.8
2002.268493,34.6
2002.271233,34.9
2002.273973,34.2
2002.276712,34.4
2002.279452,34.8
2002.282192,34.3
2002.284932,33.4
2002.287671,33.2
2002.290411,33.3
2002.293151,33.3
2002.29589,35
2002.29863,35.3
2002.30137,34.8
2002.30411,35.1
2002.306849,35.4
2002.309589,34.2
2002.312329,35.2
2002.315068,35.7
2002.317808,33.8
2002.320548,33.4
2002.323288,32.9
2002.326027,32
2002.328767,32.7
2002.331507,30.5
2002.334247,30.8
2002.336986,30.1
2002.339726,30.5
2002.342466,30.5
2002.345205,31.6
2002.347945,31.4
2002.350685,31.5
2002.353425,31.2
2002.356164,30.2
2002.358904,30.5
2002.361644,30.8
2002.364384,31
2002.367123,31.9
2002.369863,32.1
2002.372603,29.6
2002.375342,32.1
2002.378082,33.5
2002.380822,26.3
2002.383562,28.6
2002.386301,31.5
2002.389041,32.9
2002.391781,29.4
2002.394521,26.2
2002.39726,23.1
2002.4,22.8
2002.40274,22.6
2002.405479,22.3
2002.408219,22.2
2002.410959,23.2
2002.413699,21.8
2002.416438,21.4
2002.419178,22.2
2002.421918,24.1
2002.424658,25.5
2002.427397,27.5
2002.430137,28.5
2002.432877,27.7
2002.435616,23.3
2002.438356,23.9
2002.441096,25.7
2002.443836,28
2002.446575,28.9
2002.449315,30.6
2002.452055,32.9
2002.454795,27.9
2002.457534,23.6
2002.460274,21.7
2002.463014,21
2002.465753,22.1
2002.468493,23.6
2002.471233,21.9
2002.473973,23
2002.476712,24.5
2002.479452,25
2002.482192,24
2002.484932,25.1
2002.487671,22.8
2002.490411,19.5
2002.493151,19.8
2002.49589,22
2002.49863,24
2002.50137,25
2002.50411,23.7
2002.506849,23.9
2002.509589,23.6
2002.512329,22.2
2002.515068,23.8
2002.517808,24.7
2002.520548,23.9
2002.523288,24.8
2002.526027,26.4
2002.528767,28.3
2002.531507,20.9
2002.534247,20.3
2002.536986,21.3
2002.539726,22.5
2002.542466,22.8
2002.545205,24.6
2002.547945,25.8
2002.550685,25.7
2002.553425,26.8
2002.556164,28.4
2002.558904,27.8
2002.561644,27.5
2002.564384,28.2
2002.567123,28.5
2002.569863,29.4
2002.572603,21.1
2002.575342,21.4
2002.578082,24.4
2002.580822,26
2002.583562,28.1
2002.586301,26
2002.589041,25.4
2002.591781,28
2002.594521,29.1
2002.59726,26.1
2002.6,26.8
2002.60274,27.7
2002.605479,28.8
2002.608219,29.5
2002.610959,26.9
2002.613699,24.7
2002.616438,21.1
2002.619178,19.7
2002.621918,23.5
2002.624658,25.5
2002.627397,23.6
2002.630137,23.3
2002.632877,24.8
2002.635616,27.2
2002.638356,27.6
2002.641096,27.6
2002.643836,26.7
2002.646575,26.2
2002.649315,24.9
2002.652055,27.4
2002.654795,30.4
2002.657534,30.7
2002.660274,31.3
2002.663014,32.7
2002.665753,33.4
2002.668493,33.7
2002.671233,32.8
2002.673973,32.4
2002.676712,33.7
2002.679452,34.7
2002.682192,33.8
2002.684932,34
2002.687671,35.9
2002.690411,33.5
2002.693151,28.7
2002.69589,32.3
2002.69863,33.8
2002.70137,33.4
2002.70411,33.8
2002.706849,31.6
2002.709589,25.5
2002.712329,26.7
2002.715068,28.9
2002.717808,31.4
2002.720548,33.9
2002.723288,35.6
2002.726027,36.2
2002.728767,36.5
2002.731507,37
2002.734247,36.1
2002.736986,36.1
2002.739726,33.8
2002.742466,20.6
2002.745205,27.2
2002.747945,29
2002.750685,32.4
2002.753425,34.2
2002.756164,31.9
2002.758904,33.8
2002.761644,37.5
2002.764384,38
2002.767123,37.9
2002.769863,33.2
2002.772603,32.7
2002.775342,33.4
2002.778082,35.2
2002.780822,37.2
2002.783562,35.1
2002.786301,37.7
2002.789041,39.3
2002.791781,40.5
2002.794521,40.7
2002.79726,39.9
2002.8,37.5
2002.80274,37.8
2002.805479,39.4
2002.808219,37.2
2002.810959,35.6
2002.813699,40.1
2002.816438,40.4
2002.819178,32.6
2002.821918,35.4
2002.824658,37.1
2002.827397,38.9
2002.830137,39.1
2002.832877,38.7
2002.835616,36.7
2002.838356,35
2002.841096,35.8
2002.843836,37.6
